,date,State,Depression,Anxiety,Unemployment,ConfirmedCases,ConfirmedDeaths,StringencyIndex,GovernmentResponseIndex,ContainmentHealthIndex,EconomicSupportIndex,retail,grocery,parks,transit,work,residential,week,sin_week,cos_week
237,2020-11-29,AL,65,69,29,247229.0,3577.0,43.52,47.4,48.81,37.5,-23.0,-16.0,-30.0,8.0,-20.0,6.0,48,-0.5586467658036526,0.8294056854502017
238,2020-12-06,AL,49,71,30,269877.0,3889.0,43.52,47.4,48.81,37.5,-14.0,-4.0,-4.0,-13.0,-13.0,4.0,49,-0.45662923739371375,0.889657090994747
239,2020-12-13,AL,29,68,27,295631.0,4102.0,43.52,47.4,48.81,37.5,-13.0,-3.0,1.0,-10.0,-14.0,4.0,50,-0.34820163543439914,0.9374196611341208
240,2020-12-20,AL,31,42,36,322452.0,4389.0,43.52,48.65,50.24,37.5,-10.0,0.0,-8.0,-1.0,-13.0,4.0,51,-0.23488604578098374,0.9720229140804107
241,2020-12-27,AL,39,47,49,345628.0,4691.0,43.52,49.9,51.67,37.5,-21.0,-14.0,3.0,5.0,-20.0,6.0,52,-0.11827317092136551,0.992981096013517
242,2021-01-03,AL,51,71,55,371934.0,4873.0,43.52,49.9,51.67,37.5,-16.0,-8.0,-7.0,-1.0,-17.0,6.0,53,-2.4492935982947064e-16,1.0
243,2021-01-10,AL,49,64,39,401900.0,5334.0,43.52,49.9,51.67,37.5,-15.0,-5.0,-22.0,-15.0,-16.0,6.0,1,0.1182731709213658,0.9929810960135169
244,2021-01-17,AL,45,63,46,422598.0,6120.0,43.52,45.21,46.31,37.5,-19.0,-10.0,-7.0,-17.0,-19.0,5.0,2,0.23488604578098368,0.9720229140804107
245,2021-01-24,AL,54,100,35,441170.0,6660.0,46.3,51.46,53.45,37.5,-21.0,-11.0,-9.0,-20.0,-16.0,5.0,3,0.34820163543439875,0.9374196611341209
246,2021-01-31,AL,61,75,36,459639.0,7688.0,46.3,51.46,53.45,37.5,-18.0,-7.0,-11.0,-18.0,-16.0,5.0,4,0.4566292373937131,0.8896570909947473
247,2021-02-07,AL,60,73,36,472423.0,8515.0,46.3,49.38,51.07,37.5,-21.0,-4.0,-21.0,-21.0,-15.0,5.0,5,0.5586467658036525,0.8294056854502018
248,2021-02-14,AL,70,69,33,480931.0,9242.0,46.3,49.38,51.07,37.5,-11.0,8.0,-28.0,-17.0,-16.0,5.0,6,0.6528221181905216,0.7575112421616201
249,2021-02-21,AL,69,63,29,486843.0,9592.0,46.3,49.38,51.07,37.5,-13.0,-3.0,9.0,-5.0,-10.0,4.0,7,0.7378332790417272,0.6749830015182106
250,2021-02-28,AL,50,56,33,493252.0,9929.0,46.3,49.38,51.07,37.5,-8.0,1.0,14.0,-1.0,-11.0,3.0,8,0.8124868780056813,0.5829794791144721
251,2021-03-07,AL,54,41,33,499819.0,10148.0,46.3,50.94,51.07,50.0,-5.0,2.0,24.0,1.0,-12.0,2.0,9,0.8757349421956369,0.48279220273074486
252,2021-03-14,AL,63,57,32,503673.0,10327.0,46.3,50.94,51.07,50.0,3.0,6.0,42.0,14.0,-12.0,1.0,10,0.9266896074318334,0.3758275821142382
253,2021-03-21,AL,37,62,31,511460.0,10436.0,46.3,50.94,51.07,50.0,5.0,5.0,30.0,15.0,-12.0,1.0,11,0.9646355819083586,0.2635871660690678
254,2021-03-28,AL,41,68,32,514391.0,10526.0,43.52,50.62,50.71,50.0,-3.0,0.0,-2.0,9.0,-14.0,3.0,12,0.9890401873221639,0.14764656400248127
255,2021-04-04,AL,58,61,38,516809.0,10637.0,43.52,50.62,50.71,50.0,-23.0,-6.0,36.0,9.0,-22.0,1.0,13,0.9995608365087943,0.029633327822559667
256,2021-04-11,AL,57,94,38,518899.0,10712.0,37.96,45.31,48.21,,6.0,7.0,49.0,22.0,-12.0,0.0,14,0.9960498426152169,-0.08879589532293478
257,2021-04-18,AL,61,80,36,522401.0,10790.0,37.96,45.31,48.21,,2.0,7.0,37.0,16.0,-12.0,1.0,15,0.978556492299504,-0.20597861874109827
258,2021-04-25,AL,58,70,39,526131.0,10851.0,37.96,45.31,48.21,,2.0,6.0,48.0,20.0,-12.0,0.0,16,0.9473263538541914,-0.32026985386283763
259,2021-05-02,AL,37,85,31,528597.0,10913.0,37.96,45.31,48.21,,-1.0,8.0,19.0,20.0,-13.0,1.0,17,0.9027978299657434,-0.43006520227652056
260,2016-05-15,AK,21,30,5,,,,,,,,,,,,,19,0.7765238627180424,-0.630087843581711
261,2016-05-22,AK,32,21,3,,,,,,,,,,,,,20,0.6965510290629972,-0.717507257044331
262,2016-05-29,AK,0,31,5,,,,,,,,,,,,,21,0.6068001458185932,-0.7948544414133534
263,2016-06-05,AK,10,41,8,,,,,,,,,,,,,22,0.5085311186492207,-0.8610436117673553
264,2016-06-12,AK,31,31,11,,,,,,,,,,,,,23,0.4031234292879726,-0.9151456172430182
265,2016-06-19,AK,41,80,9,,,,,,,,,,,,,24,0.29205677063697594,-0.9564009842765224
266,2016-06-26,AK,62,51,2,,,,,,,,,,,,,25,0.17689027512257316,-0.9842305779475968
267,2016-07-03,AK,42,83,8,,,,,,,,,,,,,26,0.05924062789371414,-0.9982437317643215
268,2016-07-10,AK,0,50,9,,,,,,,,,,,,,27,-0.05924062789371389,-0.9982437317643215
269,2016-07-17,AK,20,10,6,,,,,,,,,,,,,28,-0.1768902751225729,-0.9842305779475968
270,2016-07-24,AK,10,10,7,,,,,,,,,,,,,29,-0.29205677063697566,-0.9564009842765224
271,2016-07-31,AK,50,10,4,,,,,,,,,,,,,30,-0.403123429287972,-0.9151456172430186
272,2016-08-07,AK,40,60,6,,,,,,,,,,,,,31,-0.5085311186492202,-0.8610436117673557
273,2016-08-14,AK,21,10,8,,,,,,,,,,,,,32,-0.6068001458185934,-0.7948544414133533
274,2016-08-21,AK,10,50,5,,,,,,,,,,,,,33,-0.6965510290629969,-0.7175072570443312
275,2016-08-28,AK,0,20,8,,,,,,,,,,,,,34,-0.7765238627180426,-0.6300878435817109
276,2016-09-04,AK,19,48,0,,,,,,,,,,,,,35,-0.845596003501826,-0.533823377964791
277,2016-09-11,AK,48,57,11,,,,,,,,,,,,,36,-0.9027978299657435,-0.4300652022765204
278,2016-09-18,AK,38,38,6,,,,,,,,,,,,,37,-0.9473263538541913,-0.32026985386283807
279,2016-09-25,AK,40,39,7,,,,,,,,,,,,,38,-0.9785564922995039,-0.2059786187410985
280,2016-10-02,AK,19,29,4,,,,,,,,,,,,,39,-0.9960498426152169,-0.08879589532293546
281,2016-10-09,AK,49,48,3,,,,,,,,,,,,,40,-0.9995608365087943,0.02963332782255942
282,2016-10-16,AK,61,20,8,,,,,,,,,,,,,41,-0.9890401873221641,0.14764656400248038
283,2016-10-23,AK,41,30,5,,,,,,,,,,,,,42,-0.9646355819083585,0.263587166069068
284,2016-10-30,AK,51,30,5,,,,,,,,,,,,,43,-0.9266896074318335,0.375827582114238
285,2016-11-06,AK,48,66,6,,,,,,,,,,,,,44,-0.8757349421956372,0.48279220273074425
286,2016-11-13,AK,50,20,5,,,,,,,,,,,,,45,-0.8124868780056815,0.5829794791144718
287,2016-11-20,AK,21,42,3,,,,,,,,,,,,,46,-0.7378332790417279,0.6749830015182099
288,2016-11-27,AK,38,0,9,,,,,,,,,,,,,47,-0.6528221181905214,0.7575112421616202
289,2016-12-04,AK,38,28,10,,,,,,,,,,,,,48,-0.5586467658036526,0.8294056854502017
290,2016-12-11,AK,39,38,10,,,,,,,,,,,,,49,-0.45662923739371375,0.889657090994747
291,2016-12-18,AK,31,21,5,,,,,,,,,,,,,50,-0.34820163543439914,0.9374196611341208
292,2016-12-25,AK,11,21,10,,,,,,,,,,,,,51,-0.23488604578098374,0.9720229140804107
293,2017-01-01,AK,62,31,12,,,,,,,,,,,,,52,-0.11827317092136551,0.992981096013517
294,2017-01-08,AK,39,29,4,,,,,,,,,,,,,1,0.1182731709213658,0.9929810960135169
295,2017-01-15,AK,78,29,9,,,,,,,,,,,,,2,0.23488604578098368,0.9720229140804107
296,2017-01-22,AK,48,28,9,,,,,,,,,,,,,3,0.34820163543439875,0.9374196611341209
297,2017-01-29,AK,29,9,7,,,,,,,,,,,,,4,0.4566292373937131,0.8896570909947473
298,2017-02-05,AK,28,37,6,,,,,,,,,,,,,5,0.5586467658036525,0.8294056854502018
299,2017-02-12,AK,19,46,4,,,,,,,,,,,,,6,0.6528221181905216,0.7575112421616201
300,2017-02-19,AK,38,19,8,,,,,,,,,,,,,7,0.7378332790417272,0.6749830015182106
301,2017-02-26,AK,36,26,1,,,,,,,,,,,,,8,0.8124868780056813,0.5829794791144721
302,2017-03-05,AK,91,36,5,,,,,,,,,,,,,9,0.8757349421956369,0.48279220273074486
303,2017-03-12,AK,29,57,4,,,,,,,,,,,,,10,0.9266896074318334,0.3758275821142382
304,2017-03-19,AK,9,55,4,,,,,,,,,,,,,11,0.9646355819083586,0.2635871660690678
305,2017-03-26,AK,65,37,18,,,,,,,,,,,,,12,0.9890401873221639,0.14764656400248127
306,2017-04-02,AK,37,46,1,,,,,,,,,,,,,13,0.9995608365087943,0.029633327822559667
307,2017-04-09,AK,28,28,3,,,,,,,,,,,,,14,0.9960498426152169,-0.08879589532293478
308,2017-04-16,AK,38,47,4,,,,,,,,,,,,,15,0.978556492299504,-0.20597861874109827
309,2017-04-23,AK,9,28,1,,,,,,,,,,,,,16,0.9473263538541914,-0.32026985386283763
310,2017-04-30,AK,38,28,7,,,,,,,,,,,,,17,0.9027978299657434,-0.43006520227652056
311,2017-05-07,AK,88,58,3,,,,,,,,,,,,,18,0.8455960035018261,-0.5338233779647907
312,2017-05-14,AK,21,72,9,,,,,,,,,,,,,19,0.7765238627180424,-0.630087843581711
313,2017-05-21,AK,86,53,6,,,,,,,,,,,,,20,0.6965510290629972,-0.717507257044331
314,2017-05-28,AK,11,33,8,,,,,,,,,,,,,21,0.6068001458185932,-0.7948544414133534
315,2017-06-04,AK,54,32,6,,,,,,,,,,,,,22,0.5085311186492207,-0.8610436117673553
316,2017-06-11,AK,32,42,8,,,,,,,,,,,,,23,0.4031234292879726,-0.9151456172430182
317,2017-06-18,AK,41,51,8,,,,,,,,,,,,,24,0.29205677063697594,-0.9564009842765224
318,2017-06-25,AK,0,63,6,,,,,,,,,,,,,25,0.17689027512257316,-0.9842305779475968
319,2017-07-02,AK,43,32,6,,,,,,,,,,,,,26,0.05924062789371414,-0.9982437317643215
320,2017-07-09,AK,11,42,5,,,,,,,,,,,,,27,-0.05924062789371389,-0.9982437317643215
321,2017-07-16,AK,53,31,6,,,,,,,,,,,,,28,-0.1768902751225729,-0.9842305779475968
322,2017-07-23,AK,51,70,5,,,,,,,,,,,,,29,-0.29205677063697566,-0.9564009842765224
323,2017-07-30,AK,40,20,8,,,,,,,,,,,,,30,-0.403123429287972,-0.9151456172430186
324,2017-08-06,AK,10,20,6,,,,,,,,,,,,,31,-0.5085311186492202,-0.8610436117673557
325,2017-08-13,AK,19,19,7,,,,,,,,,,,,,32,-0.6068001458185934,-0.7948544414133533
326,2017-08-20,AK,10,19,10,,,,,,,,,,,,,33,-0.6965510290629969,-0.7175072570443312
327,2017-08-27,AK,39,29,7,,,,,,,,,,,,,34,-0.7765238627180426,-0.6300878435817109
328,2017-09-03,AK,39,19,6,,,,,,,,,,,,,35,-0.845596003501826,-0.533823377964791
329,2017-09-10,AK,29,47,10,,,,,,,,,,,,,36,-0.9027978299657435,-0.4300652022765204
330,2017-09-17,AK,39,38,4,,,,,,,,,,,,,37,-0.9473263538541913,-0.32026985386283807
331,2017-09-24,AK,40,49,4,,,,,,,,,,,,,38,-0.9785564922995039,-0.2059786187410985
332,2017-10-01,AK,58,0,0,,,,,,,,,,,,,39,-0.9960498426152169,-0.08879589532293546
333,2017-10-08,AK,29,29,7,,,,,,,,,,,,,40,-0.9995608365087943,0.02963332782255942
334,2017-10-15,AK,60,88,1,,,,,,,,,,,,,41,-0.9890401873221641,0.14764656400248038
335,2017-10-22,AK,20,30,7,,,,,,,,,,,,,42,-0.9646355819083585,0.263587166069068
336,2017-10-29,AK,30,20,9,,,,,,,,,,,,,43,-0.9266896074318335,0.375827582114238
337,2017-11-05,AK,59,39,10,,,,,,,,,,,,,44,-0.8757349421956372,0.48279220273074425
338,2017-11-12,AK,29,19,10,,,,,,,,,,,,,45,-0.8124868780056815,0.5829794791144718
339,2017-11-19,AK,10,29,12,,,,,,,,,,,,,46,-0.7378332790417279,0.6749830015182099
340,2017-11-26,AK,46,91,11,,,,,,,,,,,,,47,-0.6528221181905214,0.7575112421616202
341,2017-12-03,AK,19,46,10,,,,,,,,,,,,,48,-0.5586467658036526,0.8294056854502017
342,2017-12-10,AK,93,28,21,,,,,,,,,,,,,49,-0.45662923739371375,0.889657090994747
343,2017-12-17,AK,20,29,9,,,,,,,,,,,,,50,-0.34820163543439914,0.9374196611341208
344,2017-12-24,AK,44,54,10,,,,,,,,,,,,,51,-0.23488604578098374,0.9720229140804107
345,2017-12-31,AK,41,30,9,,,,,,,,,,,,,52,-0.11827317092136551,0.992981096013517
346,2018-01-07,AK,58,76,10,,,,,,,,,,,,,1,0.1182731709213658,0.9929810960135169
347,2018-01-14,AK,9,37,13,,,,,,,,,,,,,2,0.23488604578098368,0.9720229140804107
348,2018-01-21,AK,64,45,12,,,,,,,,,,,,,3,0.34820163543439875,0.9374196611341209
349,2018-01-28,AK,55,45,5,,,,,,,,,,,,,4,0.4566292373937131,0.8896570909947473
350,2018-02-04,AK,46,37,12,,,,,,,,,,,,,5,0.5586467658036525,0.8294056854502018
351,2018-02-11,AK,18,82,8,,,,,,,,,,,,,6,0.6528221181905216,0.7575112421616201
352,2018-02-18,AK,37,27,4,,,,,,,,,,,,,7,0.7378332790417272,0.6749830015182106
353,2018-02-25,AK,55,27,7,,,,,,,,,,,,,8,0.8124868780056813,0.5829794791144721
354,2018-03-04,AK,92,63,4,,,,,,,,,,,,,9,0.8757349421956369,0.48279220273074486
355,2018-03-11,AK,29,38,9,,,,,,,,,,,,,10,0.9266896074318334,0.3758275821142382
356,2018-03-18,AK,47,46,7,,,,,,,,,,,,,11,0.9646355819083586,0.2635871660690678
357,2018-03-25,AK,47,37,7,,,,,,,,,,,,,12,0.9890401873221639,0.14764656400248127
358,2018-04-01,AK,28,18,11,,,,,,,,,,,,,13,0.9995608365087943,0.029633327822559667
359,2018-04-08,AK,56,37,10,,,,,,,,,,,,,14,0.9960498426152169,-0.08879589532293478
360,2018-04-15,AK,38,47,6,,,,,,,,,,,,,15,0.978556492299504,-0.20597861874109827
361,2018-04-22,AK,19,9,4,,,,,,,,,,,,,16,0.9473263538541914,-0.32026985386283763
362,2018-04-29,AK,45,54,5,,,,,,,,,,,,,17,0.9027978299657434,-0.43006520227652056
363,2018-05-06,AK,28,47,3,,,,,,,,,,,,,18,0.8455960035018261,-0.5338233779647907
364,2018-05-13,AK,39,48,12,,,,,,,,,,,,,19,0.7765238627180424,-0.630087843581711
365,2018-05-20,AK,39,19,4,,,,,,,,,,,,,20,0.6965510290629972,-0.717507257044331
366,2018-05-27,AK,31,62,5,,,,,,,,,,,,,21,0.6068001458185932,-0.7948544414133534
367,2018-06-03,AK,50,20,6,,,,,,,,,,,,,22,0.5085311186492207,-0.8610436117673553
368,2018-06-10,AK,47,18,6,,,,,,,,,,,,,23,0.4031234292879726,-0.9151456172430182
369,2018-06-17,AK,38,28,3,,,,,,,,,,,,,24,0.29205677063697594,-0.9564009842765224
370,2018-06-24,AK,38,37,6,,,,,,,,,,,,,25,0.17689027512257316,-0.9842305779475968
371,2018-07-01,AK,59,19,0,,,,,,,,,,,,,26,0.05924062789371414,-0.9982437317643215
372,2018-07-08,AK,37,64,7,,,,,,,,,,,,,27,-0.05924062789371389,-0.9982437317643215
373,2018-07-15,AK,29,29,3,,,,,,,,,,,,,28,-0.1768902751225729,-0.9842305779475968
374,2018-07-22,AK,9,19,7,,,,,,,,,,,,,29,-0.29205677063697566,-0.9564009842765224
375,2018-07-29,AK,18,9,3,,,,,,,,,,,,,30,-0.403123429287972,-0.9151456172430186
376,2018-08-05,AK,46,36,5,,,,,,,,,,,,,31,-0.5085311186492202,-0.8610436117673557
377,2018-08-12,AK,37,37,4,,,,,,,,,,,,,32,-0.6068001458185934,-0.7948544414133533
378,2018-08-19,AK,10,0,3,,,,,,,,,,,,,33,-0.6965510290629969,-0.7175072570443312
379,2018-08-26,AK,38,19,6,,,,,,,,,,,,,34,-0.7765238627180426,-0.6300878435817109
380,2018-09-02,AK,10,29,9,,,,,,,,,,,,,35,-0.845596003501826,-0.533823377964791
381,2018-09-09,AK,77,28,1,,,,,,,,,,,,,36,-0.9027978299657435,-0.4300652022765204
382,2018-09-16,AK,59,29,3,,,,,,,,,,,,,37,-0.9473263538541913,-0.32026985386283807
383,2018-09-23,AK,69,29,9,,,,,,,,,,,,,38,-0.9785564922995039,-0.2059786187410985
384,2018-09-30,AK,38,38,3,,,,,,,,,,,,,39,-0.9960498426152169,-0.08879589532293546
385,2018-10-07,AK,29,19,4,,,,,,,,,,,,,40,-0.9995608365087943,0.02963332782255942
386,2018-10-14,AK,9,74,7,,,,,,,,,,,,,41,-0.9890401873221641,0.14764656400248038
387,2018-10-21,AK,28,27,10,,,,,,,,,,,,,42,-0.9646355819083585,0.263587166069068
388,2018-10-28,AK,30,45,8,,,,,,,,,,,,,43,-0.9266896074318335,0.375827582114238
389,2018-11-04,AK,32,55,11,,,,,,,,,,,,,44,-0.8757349421956372,0.48279220273074425
390,2018-11-11,AK,89,20,7,,,,,,,,,,,,,45,-0.8124868780056815,0.5829794791144718
391,2018-11-18,AK,31,61,9,,,,,,,,,,,,,46,-0.7378332790417279,0.6749830015182099
392,2018-11-25,AK,37,55,8,,,,,,,,,,,,,47,-0.6528221181905214,0.7575112421616202
393,2018-12-02,AK,49,58,3,,,,,,,,,,,,,48,-0.5586467658036526,0.8294056854502017
394,2018-12-09,AK,100,30,6,,,,,,,,,,,,,49,-0.45662923739371375,0.889657090994747
395,2018-12-16,AK,21,72,9,,,,,,,,,,,,,50,-0.34820163543439914,0.9374196611341208
396,2018-12-23,AK,77,43,23,,,,,,,,,,,,,51,-0.23488604578098374,0.9720229140804107
397,2018-12-30,AK,64,63,6,,,,,,,,,,,,,52,-0.11827317092136551,0.992981096013517
398,2019-01-06,AK,39,49,12,,,,,,,,,,,,,1,0.1182731709213658,0.9929810960135169
399,2019-01-13,AK,77,38,7,,,,,,,,,,,,,2,0.23488604578098368,0.9720229140804107
400,2019-01-20,AK,10,67,9,,,,,,,,,,,,,3,0.34820163543439875,0.9374196611341209
401,2019-01-27,AK,58,57,6,,,,,,,,,,,,,4,0.4566292373937131,0.8896570909947473
402,2019-02-03,AK,59,39,12,,,,,,,,,,,,,5,0.5586467658036525,0.8294056854502018
403,2019-02-10,AK,39,19,6,,,,,,,,,,,,,6,0.6528221181905216,0.7575112421616201
404,2019-02-17,AK,39,78,6,,,,,,,,,,,,,7,0.7378332790417272,0.6749830015182106
405,2019-02-24,AK,69,78,6,,,,,,,,,,,,,8,0.8124868780056813,0.5829794791144721
406,2019-03-03,AK,60,69,6,,,,,,,,,,,,,9,0.8757349421956369,0.48279220273074486
407,2019-03-10,AK,51,30,8,,,,,,,,,,,,,10,0.9266896074318334,0.3758275821142382
408,2019-03-17,AK,60,49,12,,,,,,,,,,,,,11,0.9646355819083586,0.2635871660690678
409,2019-03-24,AK,51,100,3,,,,,,,,,,,,,12,0.9890401873221639,0.14764656400248127
410,2019-03-31,AK,10,40,8,,,,,,,,,,,,,13,0.9995608365087943,0.029633327822559667
411,2019-04-07,AK,29,58,13,,,,,,,,,,,,,14,0.9960498426152169,-0.08879589532293478
412,2019-04-14,AK,50,59,0,,,,,,,,,,,,,15,0.978556492299504,-0.20597861874109827
413,2019-04-21,AK,90,30,7,,,,,,,,,,,,,16,0.9473263538541914,-0.32026985386283763
414,2019-04-28,AK,20,68,6,,,,,,,,,,,,,17,0.9027978299657434,-0.43006520227652056
415,2019-05-05,AK,59,78,9,,,,,,,,,,,,,18,0.8455960035018261,-0.5338233779647907
416,2019-05-12,AK,30,30,6,,,,,,,,,,,,,19,0.7765238627180424,-0.630087843581711
417,2019-05-19,AK,40,59,6,,,,,,,,,,,,,20,0.6965510290629972,-0.717507257044331
418,2019-05-26,AK,20,20,7,,,,,,,,,,,,,21,0.6068001458185932,-0.7948544414133534
419,2019-06-02,AK,48,57,10,,,,,,,,,,,,,22,0.5085311186492207,-0.8610436117673553
420,2019-06-09,AK,29,28,0,,,,,,,,,,,,,23,0.4031234292879726,-0.9151456172430182
421,2019-06-16,AK,48,47,4,,,,,,,,,,,,,24,0.29205677063697594,-0.9564009842765224
422,2019-06-23,AK,19,55,7,,,,,,,,,,,,,25,0.17689027512257316,-0.9842305779475968
423,2019-06-30,AK,48,28,4,,,,,,,,,,,,,26,0.05924062789371414,-0.9982437317643215
424,2019-07-07,AK,27,36,7,,,,,,,,,,,,,27,-0.05924062789371389,-0.9982437317643215
425,2019-07-14,AK,18,18,3,,,,,,,,,,,,,28,-0.1768902751225729,-0.9842305779475968
426,2019-07-21,AK,28,28,4,,,,,,,,,,,,,29,-0.29205677063697566,-0.9564009842765224
427,2019-07-28,AK,84,46,7,,,,,,,,,,,,,30,-0.403123429287972,-0.9151456172430186
428,2019-08-04,AK,28,0,3,,,,,,,,,,,,,31,-0.5085311186492202,-0.8610436117673557
429,2019-08-11,AK,27,45,4,,,,,,,,,,,,,32,-0.6068001458185934,-0.7948544414133533
430,2019-08-18,AK,63,71,3,,,,,,,,,,,,,33,-0.6965510290629969,-0.7175072570443312
431,2019-08-25,AK,54,18,7,,,,,,,,,,,,,34,-0.7765238627180426,-0.6300878435817109
432,2019-09-01,AK,53,61,1,,,,,,,,,,,,,35,-0.845596003501826,-0.533823377964791
433,2019-09-08,AK,35,61,5,,,,,,,,,,,,,36,-0.9027978299657435,-0.4300652022765204
434,2019-09-15,AK,18,52,5,,,,,,,,,,,,,37,-0.9473263538541913,-0.32026985386283807
435,2019-09-22,AK,55,73,10,,,,,,,,,,,,,38,-0.9785564922995039,-0.2059786187410985
436,2019-09-29,AK,27,54,4,,,,,,,,,,,,,39,-0.9960498426152169,-0.08879589532293546
437,2019-10-06,AK,54,18,9,,,,,,,,,,,,,40,-0.9995608365087943,0.02963332782255942
438,2019-10-13,AK,38,47,8,,,,,,,,,,,,,41,-0.9890401873221641,0.14764656400248038
439,2019-10-20,AK,19,28,4,,,,,,,,,,,,,42,-0.9646355819083585,0.263587166069068
440,2019-10-27,AK,28,37,11,,,,,,,,,,,,,43,-0.9266896074318335,0.375827582114238
441,2019-11-03,AK,44,58,3,,,,,,,,,,,,,44,-0.8757349421956372,0.48279220273074425
442,2019-11-10,AK,16,40,6,,,,,,,,,,,,,45,-0.8124868780056815,0.5829794791144718
443,2019-11-17,AK,84,46,11,,,,,,,,,,,,,46,-0.7378332790417279,0.6749830015182099
444,2019-11-24,AK,77,29,4,,,,,,,,,,,,,47,-0.6528221181905214,0.7575112421616202
445,2019-12-01,AK,76,56,10,,,,,,,,,,,,,48,-0.5586467658036526,0.8294056854502017
446,2019-12-08,AK,29,28,6,,,,,,,,,,,,,49,-0.45662923739371375,0.889657090994747
447,2019-12-15,AK,20,29,1,,,,,,,,,,,,,50,-0.34820163543439914,0.9374196611341208
448,2019-12-22,AK,11,53,10,,,,,,,,,,,,,51,-0.23488604578098374,0.9720229140804107
449,2019-12-29,AK,30,40,0,,,,,,,,,,,,,52,-0.11827317092136551,0.992981096013517
450,2020-01-05,AK,84,46,10,,,0.0,0.0,0.0,0.0,,,,,,,1,0.1182731709213658,0.9929810960135169
451,2020-01-12,AK,9,55,7,,,5.56,3.12,3.57,0.0,,,,,,,2,0.23488604578098368,0.9720229140804107
452,2020-01-19,AK,37,82,3,,,5.56,3.12,3.57,0.0,,,,,,,3,0.34820163543439875,0.9374196611341209
453,2020-01-26,AK,64,9,7,0.0,0.0,5.56,8.33,9.52,0.0,,,,,,,4,0.4566292373937131,0.8896570909947473
454,2020-02-02,AK,28,37,11,0.0,0.0,5.56,8.33,9.52,0.0,,,,,,,5,0.5586467658036525,0.8294056854502018
455,2020-02-09,AK,28,65,7,0.0,0.0,11.11,11.46,13.1,0.0,,,,,,,6,0.6528221181905216,0.7575112421616201
456,2020-02-16,AK,37,27,10,0.0,0.0,11.11,11.46,13.1,0.0,15.0,5.0,29.0,6.0,1.0,-1.0,7,0.7378332790417272,0.6749830015182106
457,2020-02-23,AK,45,53,7,0.0,0.0,11.11,11.46,13.1,0.0,12.0,4.0,16.0,1.0,2.0,-1.0,8,0.8124868780056813,0.5829794791144721
458,2020-03-01,AK,80,17,9,0.0,0.0,11.11,11.46,13.1,0.0,18.0,14.0,6.0,16.0,5.0,-1.0,9,0.8757349421956369,0.48279220273074486
459,2020-03-08,AK,45,71,7,0.0,0.0,19.44,16.15,18.45,0.0,13.0,8.0,34.0,9.0,2.0,-1.0,10,0.9266896074318334,0.3758275821142382
460,2020-03-15,AK,8,42,32,1.0,0.0,29.63,29.17,33.33,0.0,5.0,14.0,58.0,7.0,-1.0,0.0,11,0.9646355819083586,0.2635871660690678
461,2020-03-22,AK,71,39,69,26.0,0.0,74.54,62.24,62.2,62.5,-30.0,-4.0,65.0,-30.0,-21.0,6.0,12,0.9890401873221639,0.14764656400248127
462,2020-03-29,AK,52,15,100,111.0,2.0,85.19,71.35,69.05,87.5,-48.0,-27.0,18.0,-55.0,-33.0,10.0,13,0.9995608365087943,0.029633327822559667
463,2020-04-05,AK,61,53,90,187.0,6.0,90.74,76.04,74.4,87.5,-41.0,-17.0,29.0,-52.0,-32.0,9.0,14,0.9960498426152169,-0.08879589532293478
464,2020-04-12,AK,22,65,73,276.0,8.0,90.74,78.12,76.79,87.5,-55.0,-33.0,12.0,-59.0,-37.0,9.0,15,0.978556492299504,-0.20597861874109827
465,2020-04-19,AK,38,44,77,324.0,9.0,90.74,78.12,76.79,87.5,-28.0,-11.0,44.0,-51.0,-28.0,7.0,16,0.9473263538541914,-0.32026985386283763
466,2020-04-26,AK,53,37,85,346.0,9.0,75.0,69.27,66.67,87.5,-17.0,-3.0,101.0,-43.0,-25.0,5.0,17,0.9027978299657434,-0.43006520227652056
467,2020-05-03,AK,46,53,47,373.0,9.0,75.0,69.27,66.67,87.5,-9.0,4.0,110.0,-43.0,-21.0,4.0,18,0.8455960035018261,-0.5338233779647907
468,2020-05-10,AK,33,32,57,386.0,10.0,65.74,64.06,60.71,87.5,2.0,23.0,163.0,-35.0,-17.0,1.0,19,0.7765238627180424,-0.630087843581711
469,2020-05-17,AK,25,0,55,408.0,10.0,68.52,65.62,62.5,87.5,6.0,14.0,186.0,-28.0,-14.0,0.0,20,0.6965510290629972,-0.717507257044331
470,2020-05-24,AK,26,68,58,423.0,10.0,68.52,65.62,62.5,87.5,3.0,15.0,147.0,-35.0,-17.0,1.0,21,0.6068001458185932,-0.7948544414133534
471,2020-05-31,AK,17,49,63,484.0,10.0,65.74,64.06,60.71,87.5,9.0,14.0,125.0,-25.0,-7.0,1.0,22,0.5085311186492207,-0.8610436117673553
472,2020-06-07,AK,34,17,41,595.0,10.0,54.63,57.81,53.57,87.5,15.0,19.0,195.0,-11.0,-7.0,-1.0,23,0.4031234292879726,-0.9151456172430182
473,2020-06-14,AK,43,34,45,743.0,12.0,54.63,57.81,53.57,87.5,18.0,21.0,243.0,1.0,-8.0,-3.0,24,0.29205677063697594,-0.9564009842765224
474,2020-06-21,AK,44,35,42,870.0,12.0,54.63,57.81,53.57,87.5,16.0,21.0,194.0,-3.0,-8.0,-2.0,25,0.17689027512257316,-0.9842305779475968
